filename,width,height,class,xmin,ymin,xmax,ymax
11893820-3x2-xlarge_jpg.rf.ff6ffd94fa9e0d9dcfcc97380f0aede5.jpg,416,416,mask,177,113,225,183
11893820-3x2-xlarge_jpg.rf.ff6ffd94fa9e0d9dcfcc97380f0aede5.jpg,416,416,mask,255,139,308,208
11893820-3x2-xlarge_jpg.rf.ff6ffd94fa9e0d9dcfcc97380f0aede5.jpg,416,416,mask,51,236,126,341
1140-travelers-at-hong-kong-airport_jpg.rf.df931ff698a201d616311ed661b6a185.jpg,416,416,no-mask,18,132,40,158
1140-travelers-at-hong-kong-airport_jpg.rf.df931ff698a201d616311ed661b6a185.jpg,416,416,mask,343,89,375,125
1140-travelers-at-hong-kong-airport_jpg.rf.df931ff698a201d616311ed661b6a185.jpg,416,416,mask,101,97,133,133
1140-travelers-at-hong-kong-airport_jpg.rf.df931ff698a201d616311ed661b6a185.jpg,416,416,mask,185,170,210,202
1288788-une-employee-aide-des-voyageurs-en-provenance-de-chine-le-26-janvier-2020-a-l-aeroport-de-roissy_jpg.rf.f896f89876de52df2fed7086bc94d1fd.jpg,416,416,no-mask,367,72,414,136
1288788-une-employee-aide-des-voyageurs-en-provenance-de-chine-le-26-janvier-2020-a-l-aeroport-de-roissy_jpg.rf.f896f89876de52df2fed7086bc94d1fd.jpg,416,416,no-mask,170,123,237,220
1288788-une-employee-aide-des-voyageurs-en-provenance-de-chine-le-26-janvier-2020-a-l-aeroport-de-roissy_jpg.rf.f896f89876de52df2fed7086bc94d1fd.jpg,416,416,mask,243,128,304,212
1288788-une-employee-aide-des-voyageurs-en-provenance-de-chine-le-26-janvier-2020-a-l-aeroport-de-roissy_jpg.rf.f896f89876de52df2fed7086bc94d1fd.jpg,416,416,mask,114,75,175,166
1580048340614_jpg.rf.fef748a304d19ffc7c5250005c4a397d.jpg,416,416,no-mask,107,144,141,194
1580048340614_jpg.rf.fef748a304d19ffc7c5250005c4a397d.jpg,416,416,no-mask,264,101,291,133
1580048340614_jpg.rf.fef748a304d19ffc7c5250005c4a397d.jpg,416,416,mask,268,236,349,322
1580048340614_jpg.rf.fef748a304d19ffc7c5250005c4a397d.jpg,416,416,mask,251,140,292,214
1580048340614_jpg.rf.fef748a304d19ffc7c5250005c4a397d.jpg,416,416,mask,374,154,413,211
1580048340614_jpg.rf.fef748a304d19ffc7c5250005c4a397d.jpg,416,416,mask,366,105,397,146
1580048340614_jpg.rf.fef748a304d19ffc7c5250005c4a397d.jpg,416,416,mask,302,153,341,206
1580048340614_jpg.rf.fef748a304d19ffc7c5250005c4a397d.jpg,416,416,mask,199,133,258,217
1580048340614_jpg.rf.fef748a304d19ffc7c5250005c4a397d.jpg,416,416,mask,150,168,197,233
1580048340614_jpg.rf.fef748a304d19ffc7c5250005c4a397d.jpg,416,416,mask,83,183,137,260
1580048340614_jpg.rf.fef748a304d19ffc7c5250005c4a397d.jpg,416,416,mask,2,191,76,306
skypost16012020a01s_jpg.rf.f52aa2d35c2002c3003e1771ea8e650d.jpg,416,416,no-mask,277,114,305,147
skypost16012020a01s_jpg.rf.f52aa2d35c2002c3003e1771ea8e650d.jpg,416,416,no-mask,354,123,383,158
skypost16012020a01s_jpg.rf.f52aa2d35c2002c3003e1771ea8e650d.jpg,416,416,no-mask,388,150,413,194
skypost16012020a01s_jpg.rf.f52aa2d35c2002c3003e1771ea8e650d.jpg,416,416,no-mask,226,208,279,262
skypost16012020a01s_jpg.rf.f52aa2d35c2002c3003e1771ea8e650d.jpg,416,416,no-mask,241,179,288,224
skypost16012020a01s_jpg.rf.f52aa2d35c2002c3003e1771ea8e650d.jpg,416,416,no-mask,212,142,244,186
skypost16012020a01s_jpg.rf.f52aa2d35c2002c3003e1771ea8e650d.jpg,416,416,no-mask,186,131,218,172
skypost16012020a01s_jpg.rf.f52aa2d35c2002c3003e1771ea8e650d.jpg,416,416,no-mask,87,130,123,174
skypost16012020a01s_jpg.rf.f52aa2d35c2002c3003e1771ea8e650d.jpg,416,416,no-mask,36,141,72,180
skypost16012020a01s_jpg.rf.f52aa2d35c2002c3003e1771ea8e650d.jpg,416,416,no-mask,62,154,98,204
skypost16012020a01s_jpg.rf.f52aa2d35c2002c3003e1771ea8e650d.jpg,416,416,no-mask,60,202,103,247
skypost16012020a01s_jpg.rf.f52aa2d35c2002c3003e1771ea8e650d.jpg,416,416,no-mask,118,185,163,241
skypost16012020a01s_jpg.rf.f52aa2d35c2002c3003e1771ea8e650d.jpg,416,416,mask,329,197,387,262
skypost16012020a01s_jpg.rf.f52aa2d35c2002c3003e1771ea8e650d.jpg,416,416,mask,159,180,206,240
001_1024_jpeg.rf.f915f4689737658b59732df33fdbee22.jpg,416,416,mask,349,227,372,255
001_1024_jpeg.rf.f915f4689737658b59732df33fdbee22.jpg,416,416,mask,318,188,352,225
001_1024_jpeg.rf.f915f4689737658b59732df33fdbee22.jpg,416,416,mask,288,208,318,242
001_1024_jpeg.rf.f915f4689737658b59732df33fdbee22.jpg,416,416,mask,246,185,293,228
001_1024_jpeg.rf.f915f4689737658b59732df33fdbee22.jpg,416,416,mask,83,91,152,171
001_1024_jpeg.rf.f915f4689737658b59732df33fdbee22.jpg,416,416,mask,191,139,243,199
virus_jpg.rf.dc9789ac36ce03125dccaad2f106ed90.jpg,416,416,mask,296,138,331,169
virus_jpg.rf.dc9789ac36ce03125dccaad2f106ed90.jpg,416,416,mask,236,128,274,169
virus_jpg.rf.dc9789ac36ce03125dccaad2f106ed90.jpg,416,416,mask,145,148,176,178
virus_jpg.rf.dc9789ac36ce03125dccaad2f106ed90.jpg,416,416,mask,89,126,124,157
virus_jpg.rf.dc9789ac36ce03125dccaad2f106ed90.jpg,416,416,mask,13,90,60,139
0209-00176-076b1_jpg.rf.e9d992f7258f2c5ae8c29f76a727efda.jpg,416,416,mask,41,69,73,106
0209-00176-076b1_jpg.rf.e9d992f7258f2c5ae8c29f76a727efda.jpg,416,416,no-mask,79,93,141,170
0209-00176-076b1_jpg.rf.e9d992f7258f2c5ae8c29f76a727efda.jpg,416,416,mask,309,75,388,177
0209-00176-076b1_jpg.rf.e9d992f7258f2c5ae8c29f76a727efda.jpg,416,416,mask,156,95,226,174
